workId,themeId,centrality,confidence,evidenceId
work-43ebf010a490cfd4bb50,investigation,1,0.84,ev-batch-005-text-work-43ebf010a490cfd4bb50
work-5b7cf2105a4bc6f6b46c,politics,1,0.70,ev-batch-005-text-work-5b7cf2105a4bc6f6b46c
work-5b7cf2105a4bc6f6b46c,survival,2,0.82,ev-batch-005-text-work-5b7cf2105a4bc6f6b46c
work-5e30ab3c7e3fb43e51f2,politics,2,0.82,ev-batch-005-text-work-5e30ab3c7e3fb43e51f2
work-77008e04537e3fd889e2,combat,1,0.72,ev-batch-005-text-work-77008e04537e3fd889e2
work-77008e04537e3fd889e2,investigation,2,0.88,ev-batch-005-text-work-77008e04537e3fd889e2
work-8a7846af8ead1797e6a2,tournament,1,0.94,ev-batch-005-text-work-8a7846af8ead1797e6a2
work-e658d3aee2e33c17aa38,reincarnation,2,0.92,ev-batch-005-text-work-e658d3aee2e33c17aa38
work-e658d3aee2e33c17aa38,school,1,0.70,ev-batch-005-text-work-e658d3aee2e33c17aa38
work-f31a42ea4ad724acefa5,war,1,0.72,ev-batch-005-text-work-f31a42ea4ad724acefa5
work-f31a42ea4ad724acefa5,school,1,0.72,ev-batch-005-text-work-f31a42ea4ad724acefa5
