candidateSha256,workId,canonicalTitle,axisId,finalState,finalValue,finalConfidence,confidenceProvenance,closure,localEvidence,geminiEvidence,adjudication,sourceUrl,reviewedByHuman,blockerCode,blockerDetails
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-76c038b398f4b28b7748,妖しのセレス,motionImpact,unknown,,,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-76c038b398f4b28b7748/motionImpact,quorum-verified,art-local-ecomi-audit.md,gemini-art-pass-c-ceres-response.txt,adjudicated-to-unknown,https://e-comi.shogakukan.co.jp/books/091363540000d0000000,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-7730845c9cf7ba0cccc8,君と宇宙を歩くために,artRealism,known,2,0.90,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-7730845c9cf7ba0cccc8/artRealism,quorum-verified,art-local-chunk-05.md,gemini-art-chunk-05-group-02-response.txt,accepted,https://comic-days.com/episode/4856001361225662498,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-7730845c9cf7ba0cccc8,君と宇宙を歩くために,artDensity,known,2,0.89,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-7730845c9cf7ba0cccc8/artDensity,quorum-verified,art-local-chunk-05.md,gemini-art-chunk-05-group-02-response.txt,accepted,https://comic-days.com/episode/4856001361225662498,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-7730845c9cf7ba0cccc8,君と宇宙を歩くために,visualSoftness,known,2,0.88,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-7730845c9cf7ba0cccc8/visualSoftness,quorum-verified,art-local-chunk-05.md,gemini-art-chunk-05-group-02-response.txt,accepted,https://comic-days.com/episode/4856001361225662498,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-7730845c9cf7ba0cccc8,君と宇宙を歩くために,motionImpact,unknown,,,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-7730845c9cf7ba0cccc8/motionImpact,quorum-verified,art-local-chunk-05.md,gemini-art-chunk-05-group-02-response.txt,accepted,https://comic-days.com/episode/4856001361225662498,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-8716f80d9b988bd0d055,恋は雨上がりのように,artRealism,known,3,0.90,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-8716f80d9b988bd0d055/artRealism,quorum-verified,art-local-chunk-04.md,gemini-art-chunk-04-group-01-response.txt,accepted,https://shogakukan.tameshiyo.me/9784091867285,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-8716f80d9b988bd0d055,恋は雨上がりのように,artDensity,known,3,0.88,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-8716f80d9b988bd0d055/artDensity,quorum-verified,art-local-chunk-04.md,gemini-art-chunk-04-group-01-response.txt,accepted,https://shogakukan.tameshiyo.me/9784091867285,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-8716f80d9b988bd0d055,恋は雨上がりのように,visualSoftness,known,3,0.89,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-8716f80d9b988bd0d055/visualSoftness,quorum-verified,art-local-chunk-04.md,gemini-art-chunk-04-group-01-response.txt,accepted,https://shogakukan.tameshiyo.me/9784091867285,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-8716f80d9b988bd0d055,恋は雨上がりのように,motionImpact,known,1,0.82,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-8716f80d9b988bd0d055/motionImpact,quorum-verified,art-local-chunk-04.md,gemini-art-chunk-04-group-01-response.txt,accepted,https://shogakukan.tameshiyo.me/9784091867285,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-98d513b70560f2f96a38,漂流教室,artRealism,known,3,0.83,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-98d513b70560f2f96a38/artRealism,quorum-verified,art-salvage-four/local-codex-blind-freeze.md,art-salvage-four/hyoryu-gemini-counted-stdout.json,adjudicated:art-salvage-four/pass-c-adjudication.md,https://e-comi.shogakukan.co.jp/books/091931710000d0000000,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-98d513b70560f2f96a38,漂流教室,artDensity,known,4,0.90,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-98d513b70560f2f96a38/artDensity,quorum-verified,art-salvage-four/local-codex-blind-freeze.md,art-salvage-four/hyoryu-gemini-counted-stdout.json,adjudicated:art-salvage-four/pass-c-adjudication.md,https://e-comi.shogakukan.co.jp/books/091931710000d0000000,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-98d513b70560f2f96a38,漂流教室,visualSoftness,known,0,0.94,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-98d513b70560f2f96a38/visualSoftness,quorum-verified,art-salvage-four/local-codex-blind-freeze.md,art-salvage-four/hyoryu-gemini-counted-stdout.json,adjudicated:art-salvage-four/pass-c-adjudication.md,https://e-comi.shogakukan.co.jp/books/091931710000d0000000,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-98d513b70560f2f96a38,漂流教室,motionImpact,known,4,0.89,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-98d513b70560f2f96a38/motionImpact,quorum-verified,art-salvage-four/local-codex-blind-freeze.md,art-salvage-four/hyoryu-gemini-counted-stdout.json,adjudicated:art-salvage-four/pass-c-adjudication.md,https://e-comi.shogakukan.co.jp/books/091931710000d0000000,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-9d04c47e7efbbbd8aca6,かげきしょうじょ!!,artRealism,known,2,0.90,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-9d04c47e7efbbbd8aca6/artRealism,quorum-verified,art-local-chunk-04.md,gemini-art-chunk-04-group-02-response.txt,accepted,https://www.hakusensha-e.net/hakusensha_otameshi?jdcn=59221726kagesho00111&viewer=bs&rurl=http%3A%2F%2Fwww.hakusensha.co.jp%2F%3Fp%3D46806,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-9d04c47e7efbbbd8aca6,かげきしょうじょ!!,artDensity,known,2,0.89,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-9d04c47e7efbbbd8aca6/artDensity,quorum-verified,art-local-chunk-04.md,gemini-art-chunk-04-group-02-response.txt,accepted,https://www.hakusensha-e.net/hakusensha_otameshi?jdcn=59221726kagesho00111&viewer=bs&rurl=http%3A%2F%2Fwww.hakusensha.co.jp%2F%3Fp%3D46806,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-9d04c47e7efbbbd8aca6,かげきしょうじょ!!,visualSoftness,known,3,0.89,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-9d04c47e7efbbbd8aca6/visualSoftness,quorum-verified,art-local-chunk-04.md,gemini-art-chunk-04-group-02-response.txt,accepted,https://www.hakusensha-e.net/hakusensha_otameshi?jdcn=59221726kagesho00111&viewer=bs&rurl=http%3A%2F%2Fwww.hakusensha.co.jp%2F%3Fp%3D46806,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-9d04c47e7efbbbd8aca6,かげきしょうじょ!!,motionImpact,unknown,,,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-9d04c47e7efbbbd8aca6/motionImpact,quorum-verified,art-local-chunk-04.md,gemini-art-chunk-04-group-02-response.txt,accepted,https://www.hakusensha-e.net/hakusensha_otameshi?jdcn=59221726kagesho00111&viewer=bs&rurl=http%3A%2F%2Fwww.hakusensha.co.jp%2F%3Fp%3D46806,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-9d5d64262dbc2893acd4,ポーの一族,artRealism,known,2,0.88,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-9d5d64262dbc2893acd4/artRealism,quorum-verified,art-local-ecomi-audit.md,review-ledger.md,adjudicated,https://e-comi.shogakukan.co.jp/books/091300010000d0000000,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-9d5d64262dbc2893acd4,ポーの一族,artDensity,known,1,0.84,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-9d5d64262dbc2893acd4/artDensity,quorum-verified,art-local-ecomi-audit.md,review-ledger.md,adjudicated,https://e-comi.shogakukan.co.jp/books/091300010000d0000000,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-9d5d64262dbc2893acd4,ポーの一族,visualSoftness,known,4,0.94,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-9d5d64262dbc2893acd4/visualSoftness,quorum-verified,art-local-ecomi-audit.md,review-ledger.md,adjudicated,https://e-comi.shogakukan.co.jp/books/091300010000d0000000,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-9d5d64262dbc2893acd4,ポーの一族,motionImpact,unknown,,,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-9d5d64262dbc2893acd4/motionImpact,quorum-verified,art-local-ecomi-audit.md,review-ledger.md,adjudicated,https://e-comi.shogakukan.co.jp/books/091300010000d0000000,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-a089c0eef91d1213da38,うる星やつら,artRealism,known,1,0.90,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-a089c0eef91d1213da38/artRealism,quorum-verified,art-salvage-four/local-codex-blind-freeze.md,art-salvage-four/urusei-gemini-counted-stdout.json,adjudicated:art-salvage-four/pass-c-adjudication.md,https://e-comi.shogakukan.co.jp/books/091207160000d0000000,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-a089c0eef91d1213da38,うる星やつら,artDensity,known,2,0.82,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-a089c0eef91d1213da38/artDensity,quorum-verified,art-salvage-four/local-codex-blind-freeze.md,art-salvage-four/urusei-gemini-counted-stdout.json,adjudicated:art-salvage-four/pass-c-adjudication.md,https://e-comi.shogakukan.co.jp/books/091207160000d0000000,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-a089c0eef91d1213da38,うる星やつら,visualSoftness,known,2,0.86,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-a089c0eef91d1213da38/visualSoftness,quorum-verified,art-salvage-four/local-codex-blind-freeze.md,art-salvage-four/urusei-gemini-counted-stdout.json,adjudicated:art-salvage-four/pass-c-adjudication.md,https://e-comi.shogakukan.co.jp/books/091207160000d0000000,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-a089c0eef91d1213da38,うる星やつら,motionImpact,known,4,0.91,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-a089c0eef91d1213da38/motionImpact,quorum-verified,art-salvage-four/local-codex-blind-freeze.md,art-salvage-four/urusei-gemini-counted-stdout.json,adjudicated:art-salvage-four/pass-c-adjudication.md,https://e-comi.shogakukan.co.jp/books/091207160000d0000000,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-a7a1e0666169f1b2e8c0,海街diary,artRealism,known,3,0.82,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-a7a1e0666169f1b2e8c0/artRealism,quorum-verified,art-local-ecomi-audit.md,gemini-art-pass-c-ecomi-group-03-response.txt,adjudicated,https://e-comi.shogakukan.co.jp/books/091670250000d0000000,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-a7a1e0666169f1b2e8c0,海街diary,artDensity,known,2,0.88,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-a7a1e0666169f1b2e8c0/artDensity,quorum-verified,art-local-ecomi-audit.md,gemini-art-pass-c-ecomi-group-03-response.txt,adjudicated,https://e-comi.shogakukan.co.jp/books/091670250000d0000000,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-a7a1e0666169f1b2e8c0,海街diary,visualSoftness,known,3,0.86,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-a7a1e0666169f1b2e8c0/visualSoftness,quorum-verified,art-local-ecomi-audit.md,gemini-art-pass-c-ecomi-group-03-response.txt,adjudicated,https://e-comi.shogakukan.co.jp/books/091670250000d0000000,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-a7a1e0666169f1b2e8c0,海街diary,motionImpact,unknown,,,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-a7a1e0666169f1b2e8c0/motionImpact,quorum-verified,art-local-ecomi-audit.md,gemini-art-pass-c-ecomi-group-03-response.txt,adjudicated,https://e-comi.shogakukan.co.jp/books/091670250000d0000000,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-ad2b80b81b7bc9b602a3,Papa told me,artRealism,known,2,0.89,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-ad2b80b81b7bc9b602a3/artRealism,quorum-verified,art-local-remaining.md,gemini-art-dandadan-papa-ooku-response.txt,accepted,https://www.shueisha.co.jp/books/reader/main.php?cid=08864013864013315501,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-ad2b80b81b7bc9b602a3,Papa told me,artDensity,known,2,0.87,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-ad2b80b81b7bc9b602a3/artDensity,quorum-verified,art-local-remaining.md,gemini-art-dandadan-papa-ooku-response.txt,accepted,https://www.shueisha.co.jp/books/reader/main.php?cid=08864013864013315501,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-ad2b80b81b7bc9b602a3,Papa told me,visualSoftness,known,4,0.92,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-ad2b80b81b7bc9b602a3/visualSoftness,quorum-verified,art-local-remaining.md,gemini-art-dandadan-papa-ooku-response.txt,accepted,https://www.shueisha.co.jp/books/reader/main.php?cid=08864013864013315501,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-ad2b80b81b7bc9b602a3,Papa told me,motionImpact,unknown,,,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-ad2b80b81b7bc9b602a3/motionImpact,quorum-verified,art-local-remaining.md,gemini-art-dandadan-papa-ooku-response.txt,accepted,https://www.shueisha.co.jp/books/reader/main.php?cid=08864013864013315501,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-b2c37bdb52e2a78dfd41,天幕のジャードゥーガル,artRealism,known,0,0.93,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-b2c37bdb52e2a78dfd41/artRealism,quorum-verified,art-local-chunk-05.md,gemini-art-chunk-05-group-01-response.txt,accepted,https://souffle.life/manga/tenmaku-no-ja-dougal/20210925/,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-b2c37bdb52e2a78dfd41,天幕のジャードゥーガル,artDensity,known,3,0.90,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-b2c37bdb52e2a78dfd41/artDensity,quorum-verified,art-local-chunk-05.md,gemini-art-chunk-05-group-01-response.txt,accepted,https://souffle.life/manga/tenmaku-no-ja-dougal/20210925/,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-b2c37bdb52e2a78dfd41,天幕のジャードゥーガル,visualSoftness,known,3,0.89,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-b2c37bdb52e2a78dfd41/visualSoftness,quorum-verified,art-local-chunk-05.md,gemini-art-chunk-05-group-01-response.txt,accepted,https://souffle.life/manga/tenmaku-no-ja-dougal/20210925/,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-b2c37bdb52e2a78dfd41,天幕のジャードゥーガル,motionImpact,unknown,,,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-b2c37bdb52e2a78dfd41/motionImpact,quorum-verified,art-local-chunk-05.md,gemini-art-chunk-05-group-01-response.txt,accepted,https://souffle.life/manga/tenmaku-no-ja-dougal/20210925/,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-b4b21d2ebe5b8efc84ea,Dr.コトー診療所,artRealism,known,3,0.88,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-b4b21d2ebe5b8efc84ea/artRealism,quorum-verified,art-local-dr-coto-salvage.md,gemini-art-dr-coto-salvage-response.md,adjudicated,https://e-comi.shogakukan.co.jp/viewer/open?jdcn=091525010000d0000000,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-b4b21d2ebe5b8efc84ea,Dr.コトー診療所,artDensity,known,3,0.87,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-b4b21d2ebe5b8efc84ea/artDensity,quorum-verified,art-local-dr-coto-salvage.md,gemini-art-dr-coto-salvage-response.md,adjudicated,https://e-comi.shogakukan.co.jp/viewer/open?jdcn=091525010000d0000000,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-b4b21d2ebe5b8efc84ea,Dr.コトー診療所,visualSoftness,known,1,0.81,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-b4b21d2ebe5b8efc84ea/visualSoftness,quorum-verified,art-local-dr-coto-salvage.md,gemini-art-dr-coto-salvage-response.md,adjudicated,https://e-comi.shogakukan.co.jp/viewer/open?jdcn=091525010000d0000000,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-b4b21d2ebe5b8efc84ea,Dr.コトー診療所,motionImpact,unknown,,,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-b4b21d2ebe5b8efc84ea/motionImpact,quorum-verified,art-local-dr-coto-salvage.md,gemini-art-dr-coto-salvage-response.md,adjudicated,https://e-comi.shogakukan.co.jp/viewer/open?jdcn=091525010000d0000000,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-c4abbc1b44fa5706bce3,風光る,artRealism,known,2,0.87,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-c4abbc1b44fa5706bce3/artRealism,quorum-verified,art-local-ecomi-audit.md,gemini-art-pass-c-ecomi-group-03-response.txt,adjudicated,https://e-comi.shogakukan.co.jp/books/091373510000d0000000,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-c4abbc1b44fa5706bce3,風光る,artDensity,known,2,0.86,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-c4abbc1b44fa5706bce3/artDensity,quorum-verified,art-local-ecomi-audit.md,gemini-art-pass-c-ecomi-group-03-response.txt,adjudicated,https://e-comi.shogakukan.co.jp/books/091373510000d0000000,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-c4abbc1b44fa5706bce3,風光る,visualSoftness,known,3,0.86,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-c4abbc1b44fa5706bce3/visualSoftness,quorum-verified,art-local-ecomi-audit.md,gemini-art-pass-c-ecomi-group-03-response.txt,adjudicated,https://e-comi.shogakukan.co.jp/books/091373510000d0000000,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-c4abbc1b44fa5706bce3,風光る,motionImpact,known,3,0.83,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-c4abbc1b44fa5706bce3/motionImpact,quorum-verified,art-local-ecomi-audit.md,gemini-art-pass-c-ecomi-group-03-response.txt,adjudicated,https://e-comi.shogakukan.co.jp/books/091373510000d0000000,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-cdf549d4b1888153e146,ダンダダン,artRealism,known,2,0.91,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-cdf549d4b1888153e146/artRealism,quorum-verified,art-local-chunk-04.md,gemini-art-dandadan-papa-ooku-response.txt,accepted,https://shonenjumpplus.com/episode/3269632237310729754,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-cdf549d4b1888153e146,ダンダダン,artDensity,known,3,0.89,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-cdf549d4b1888153e146/artDensity,quorum-verified,art-local-chunk-04.md,gemini-art-dandadan-papa-ooku-response.txt,accepted,https://shonenjumpplus.com/episode/3269632237310729754,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-cdf549d4b1888153e146,ダンダダン,visualSoftness,known,1,0.90,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-cdf549d4b1888153e146/visualSoftness,quorum-verified,art-local-chunk-04.md,gemini-art-dandadan-papa-ooku-response.txt,accepted,https://shonenjumpplus.com/episode/3269632237310729754,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-cdf549d4b1888153e146,ダンダダン,motionImpact,unknown,,,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-cdf549d4b1888153e146/motionImpact,quorum-verified,art-local-chunk-04.md,gemini-art-dandadan-papa-ooku-response.txt,accepted,https://shonenjumpplus.com/episode/3269632237310729754,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-d489f5a2229689aa5115,女の園の星,artRealism,known,4,0.93,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-d489f5a2229689aa5115/artRealism,quorum-verified,art-local-chunk-04.md,gemini-art-chunk-04-group-03-response.txt,accepted,https://feelweb.jp/episode/3269754496367124308,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-d489f5a2229689aa5115,女の園の星,artDensity,known,3,0.90,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-d489f5a2229689aa5115/artDensity,quorum-verified,art-local-chunk-04.md,gemini-art-chunk-04-group-03-response.txt,accepted,https://feelweb.jp/episode/3269754496367124308,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-d489f5a2229689aa5115,女の園の星,visualSoftness,known,1,0.90,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-d489f5a2229689aa5115/visualSoftness,quorum-verified,art-local-chunk-04.md,gemini-art-chunk-04-group-03-response.txt,accepted,https://feelweb.jp/episode/3269754496367124308,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-d489f5a2229689aa5115,女の園の星,motionImpact,unknown,,,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-d489f5a2229689aa5115/motionImpact,quorum-verified,art-local-chunk-04.md,gemini-art-chunk-04-group-03-response.txt,accepted,https://feelweb.jp/episode/3269754496367124308,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-d7e64b0b5479ca943edd,深夜食堂,artRealism,known,1,0.86,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-d7e64b0b5479ca943edd/artRealism,quorum-verified,art-local-ecomi-audit.md,gemini-art-pass-c-ecomi-group-04-response.txt,adjudicated,https://e-comi.shogakukan.co.jp/books/091817070000d0000000,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-d7e64b0b5479ca943edd,深夜食堂,artDensity,known,1,0.81,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-d7e64b0b5479ca943edd/artDensity,quorum-verified,art-local-ecomi-audit.md,gemini-art-pass-c-ecomi-group-04-response.txt,adjudicated,https://e-comi.shogakukan.co.jp/books/091817070000d0000000,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-d7e64b0b5479ca943edd,深夜食堂,visualSoftness,known,2,0.86,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-d7e64b0b5479ca943edd/visualSoftness,quorum-verified,art-local-ecomi-audit.md,gemini-art-pass-c-ecomi-group-04-response.txt,adjudicated,https://e-comi.shogakukan.co.jp/books/091817070000d0000000,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-d7e64b0b5479ca943edd,深夜食堂,motionImpact,unknown,,,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-d7e64b0b5479ca943edd/motionImpact,quorum-verified,art-local-ecomi-audit.md,gemini-art-pass-c-ecomi-group-04-response.txt,adjudicated,https://e-comi.shogakukan.co.jp/books/091817070000d0000000,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-e049c9aaf92ba31da8b0,これ描いて死ね,artRealism,known,1,0.81,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-e049c9aaf92ba31da8b0/artRealism,quorum-verified,art-local-other-audit.md,gemini-art-final-remaining-response.txt,adjudicated,https://sc-portal.tameshiyo.me/9784098511433,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-e049c9aaf92ba31da8b0,これ描いて死ね,artDensity,known,2,0.88,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-e049c9aaf92ba31da8b0/artDensity,quorum-verified,art-local-other-audit.md,gemini-art-final-remaining-response.txt,adjudicated,https://sc-portal.tameshiyo.me/9784098511433,false,,
