mappingId,sourceItemId,candidateId,workId,mappingType,canonicalTitleJa,confidence,evidenceName,evidenceUrl,evidencePublishedAt,retrievedAt,notes
mapping-c70561f9b04ac5cee307,konomanga-2022-ranking-07,candidate-0029e59a039dce3f6e74,work-0029e59a039dce3f6e74,included,【推しの子】,1,宝島社「このマンガがすごい！」編集部 official selection + Rakuten Books exact product match,https://sugoiweb.jp/column/4815/,2021-12-07,2026-08-22,sourceOfficialUrl=https://sugoiweb.jp/column/4815/; rakutenProductUrl=https://books.rakuten.co.jp/rb/16373626/; normalizedTitle=【推しの子】; matchedRakutenAuthor=赤坂 アカ × 横槍 メンゴ; isbn=9784088916507.
mapping-cdcdeae979d340adfd68,mangataisho-2013-038,candidate-a4ca6e21e97927928e1a,work-a4ca6e21e97927928e1a,included,喰う寝るふたり住むふたり,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2013.html,2013,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2013.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/11939449/; normalizedTitle=喰う寝るふたり住むふたり; matchedRakutenAuthor=日暮キノコ; isbn=9784199801198.
mapping-09a04e65688dd9b3f2dd,mangataisho-2014-143,candidate-a4ca6e21e97927928e1a,work-a4ca6e21e97927928e1a,duplicate,喰う寝るふたり住むふたり,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2014.html,2014,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2014.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/11939449/; normalizedTitle=喰う寝るふたり住むふたり; matchedRakutenAuthor=日暮キノコ; isbn=9784199801198.
mapping-f11e0a42d412915baeb7,mangataisho-2015-093,candidate-a4ca6e21e97927928e1a,work-a4ca6e21e97927928e1a,duplicate,喰う寝るふたり住むふたり,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2015.html,2015,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2015.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/11939449/; normalizedTitle=喰う寝るふたり住むふたり; matchedRakutenAuthor=日暮キノコ; isbn=9784199801198.
mapping-10066524ffb304faa7a5,nippan-bookseller-recommendations-2014-008,candidate-a4ca6e21e97927928e1a,work-a4ca6e21e97927928e1a,duplicate,喰う寝るふたり住むふたり,1,日本出版販売「全国書店員が選んだおすすめコミック」 official selection + Rakuten Books exact product match,https://www.honyaclub.com/shop/pages/osusume_comic2014.aspx?affiliate=osusumec14,2014,2026-08-22,sourceOfficialUrl=https://www.honyaclub.com/shop/pages/osusume_comic2014.aspx?affiliate=osusumec14; rakutenProductUrl=https://books.rakuten.co.jp/rb/11939449/; normalizedTitle=喰う寝るふたり住むふたり; matchedRakutenAuthor=日暮キノコ; isbn=9784199801198.
mapping-b7f92cc24f377f3779e6,mangataisho-2010-112,candidate-a7413b6e35e0d316a538,work-a7413b6e35e0d316a538,included,となりの怪物くん,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2010.html,2010,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2010.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/5929284/; normalizedTitle=となりの怪物くん; matchedRakutenAuthor=ろびこ; isbn=9784063655407.
mapping-d67c63f05a8e37613749,mangataisho-2011-115,candidate-a7413b6e35e0d316a538,work-a7413b6e35e0d316a538,duplicate,となりの怪物くん,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2011.html,2011,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2011.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/5929284/; normalizedTitle=となりの怪物くん; matchedRakutenAuthor=ろびこ; isbn=9784063655407.
mapping-90eaea5b70fc74993ccf,mangataisho-2012-078,candidate-a7413b6e35e0d316a538,work-a7413b6e35e0d316a538,duplicate,となりの怪物くん,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2012.html,2012,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2012.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/5929284/; normalizedTitle=となりの怪物くん; matchedRakutenAuthor=ろびこ; isbn=9784063655407.
mapping-66aae25c983f65566065,nippan-bookseller-recommendations-2010-008,candidate-a7413b6e35e0d316a538,work-a7413b6e35e0d316a538,duplicate,となりの怪物くん,1,日本出版販売「全国書店員が選んだおすすめコミック」 official selection + Rakuten Books exact product match,https://hon-hikidashi.jp/event/104773/,2010,2026-08-22,sourceOfficialUrl=https://hon-hikidashi.jp/event/104773/; rakutenProductUrl=https://books.rakuten.co.jp/rb/5929284/; normalizedTitle=となりの怪物くん; matchedRakutenAuthor=ろびこ; isbn=9784063655407.
mapping-2f5c3ee473c973c8aaa8,mangataisho-2010-012,candidate-a7e0062c7153978fc6fe,work-a7e0062c7153978fc6fe,included,失恋ショコラティエ,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2010.html,2010,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2010.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/5945029/; normalizedTitle=失恋しょこらてぃえ; matchedRakutenAuthor=水城 せとな; isbn=9784091322609.
mapping-4d2cdeef0b89dd6e2b20,mangataisho-2011-005,candidate-a7e0062c7153978fc6fe,work-a7e0062c7153978fc6fe,duplicate,失恋ショコラティエ,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2011.html,2011,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2011.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/5945029/; normalizedTitle=失恋しょこらてぃえ; matchedRakutenAuthor=水城 せとな; isbn=9784091322609.
mapping-12903e55db7a23557acd,mangataisho-2012-128,candidate-a7e0062c7153978fc6fe,work-a7e0062c7153978fc6fe,duplicate,失恋ショコラティエ,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2012.html,2012,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2012.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/5945029/; normalizedTitle=失恋しょこらてぃえ; matchedRakutenAuthor=水城 せとな; isbn=9784091322609.
mapping-a9d1ab3ba77f499900e9,mangataisho-2013-099,candidate-a7e0062c7153978fc6fe,work-a7e0062c7153978fc6fe,duplicate,失恋ショコラティエ,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2013.html,2013,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2013.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/5945029/; normalizedTitle=失恋しょこらてぃえ; matchedRakutenAuthor=水城 せとな; isbn=9784091322609.
mapping-2b9a72a2b170faa5243b,mangataisho-2014-052,candidate-a7e0062c7153978fc6fe,work-a7e0062c7153978fc6fe,duplicate,失恋ショコラティエ,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2014.html,2014,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2014.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/5945029/; normalizedTitle=失恋しょこらてぃえ; matchedRakutenAuthor=水城 せとな; isbn=9784091322609.
mapping-1805173a2bd398b5a9a0,nippan-bookseller-recommendations-2026-011,candidate-a960372ed5efa4031896,work-a960372ed5efa4031896,duplicate,シルバーマウンテン,1,日本出版販売「全国書店員が選んだおすすめコミック」 official selection + Rakuten Books exact product match,https://hon-hikidashi.jp/news/107527/,2026,2026-08-22,sourceOfficialUrl=https://hon-hikidashi.jp/news/107527/; rakutenProductUrl=https://books.rakuten.co.jp/rb/18321508/; normalizedTitle=しるばーまうんてん; matchedRakutenAuthor=藤田 和日郎; isbn=9784098542420.
mapping-a5f38e74bbdcccff2c7c,tsugimanga-2025-comics-017,candidate-a960372ed5efa4031896,work-a960372ed5efa4031896,included,シルバーマウンテン,1,KADOKAWA「次にくるマンガ大賞」 official selection + Rakuten Books exact product match,https://tsugimanga.jp/winner/2025/comics,2025-09-18,2026-08-22,sourceOfficialUrl=https://tsugimanga.jp/winner/2025/comics; rakutenProductUrl=https://books.rakuten.co.jp/rb/18321508/; normalizedTitle=しるばーまうんてん; matchedRakutenAuthor=藤田 和日郎; isbn=9784098542420.
mapping-1d07e49bcc6d03e19f53,tsugimanga-2026-comics-018,candidate-a960372ed5efa4031896,work-a960372ed5efa4031896,duplicate,シルバーマウンテン,1,KADOKAWA「次にくるマンガ大賞」 official selection + Rakuten Books exact product match,https://tsugimanga.jp/nominate/comics,2026-06-26,2026-08-22,sourceOfficialUrl=https://tsugimanga.jp/nominate/comics; rakutenProductUrl=https://books.rakuten.co.jp/rb/18321508/; normalizedTitle=しるばーまうんてん; matchedRakutenAuthor=藤田 和日郎; isbn=9784098542420.
mapping-fda9bc5c501aa77b99c5,mangataisho-2008-063,candidate-aa6d796e2e04a55b94b1,work-aa6d796e2e04a55b94b1,included,惑星のさみだれ,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2008.html,2008,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2008.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/3701296/; normalizedTitle=惑星のさみだれ; matchedRakutenAuthor=水上悟志; isbn=9784785926052.
mapping-d5cbac12652991e1a8f4,mangataisho-2009-042,candidate-aa6d796e2e04a55b94b1,work-aa6d796e2e04a55b94b1,duplicate,惑星のさみだれ,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2009.html,2009,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2009.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/3701296/; normalizedTitle=惑星のさみだれ; matchedRakutenAuthor=水上悟志; isbn=9784785926052.
mapping-6d2477fa2657ec49af31,mangataisho-2010-054,candidate-aa6d796e2e04a55b94b1,work-aa6d796e2e04a55b94b1,duplicate,惑星のさみだれ,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2010.html,2010,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2010.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/3701296/; normalizedTitle=惑星のさみだれ; matchedRakutenAuthor=水上悟志; isbn=9784785926052.
mapping-2a9e2bf147ef65a17059,mangataisho-2011-073,candidate-aa6d796e2e04a55b94b1,work-aa6d796e2e04a55b94b1,duplicate,惑星のさみだれ,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2011.html,2011,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2011.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/3701296/; normalizedTitle=惑星のさみだれ; matchedRakutenAuthor=水上悟志; isbn=9784785926052.
mapping-6f4c43ea62b7f881fd92,nippan-bookseller-recommendations-2020-012,candidate-ae0ac8a5acfc5fbb7dd6,work-ae0ac8a5acfc5fbb7dd6,duplicate,終末のワルキューレ,1,日本出版販売「全国書店員が選んだおすすめコミック」 official selection + Rakuten Books exact product match,https://hon-hikidashi.jp/event/105418/,2020,2026-08-22,sourceOfficialUrl=https://hon-hikidashi.jp/event/105418/; rakutenProductUrl=https://books.rakuten.co.jp/rb/15439988/; normalizedTitle=終末のわるきゅーれ; matchedRakutenAuthor=アジチカ/梅村真也/フクイタクミ; isbn=9784199804953.
mapping-20840e51402b4147a368,tsugimanga-2018-comics-022,candidate-ae0ac8a5acfc5fbb7dd6,work-ae0ac8a5acfc5fbb7dd6,included,終末のワルキューレ,1,KADOKAWA「次にくるマンガ大賞」 official selection + Rakuten Books exact product match,https://tsugimanga.jp/winner/2018/comics,2018-08-23,2026-08-22,sourceOfficialUrl=https://tsugimanga.jp/winner/2018/comics; rakutenProductUrl=https://books.rakuten.co.jp/rb/15439988/; normalizedTitle=終末のわるきゅーれ; matchedRakutenAuthor=アジチカ/梅村真也/フクイタクミ; isbn=9784199804953.
mapping-8e7665bf066a20920983,tsugimanga-2019-comics-018,candidate-ae0ac8a5acfc5fbb7dd6,work-ae0ac8a5acfc5fbb7dd6,duplicate,終末のワルキューレ,1,KADOKAWA「次にくるマンガ大賞」 official selection + Rakuten Books exact product match,https://tsugimanga.jp/winner/2019/comics,2019-08-22,2026-08-22,sourceOfficialUrl=https://tsugimanga.jp/winner/2019/comics; rakutenProductUrl=https://books.rakuten.co.jp/rb/15439988/; normalizedTitle=終末のわるきゅーれ; matchedRakutenAuthor=アジチカ/梅村真也/フクイタクミ; isbn=9784199804953.
mapping-5bc95c9a305e5044962a,mangataisho-2009-122,candidate-b2be97620643b3342637,work-b2be97620643b3342637,included,アオイホノオ,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2009.html,2009,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2009.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/5247037/; normalizedTitle=あおいほのお; matchedRakutenAuthor=島本和彦; isbn=9784091512680.
mapping-130cadffaf6b96b3e338,mangataisho-2010-010,candidate-b2be97620643b3342637,work-b2be97620643b3342637,duplicate,アオイホノオ,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2010.html,2010,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2010.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/5247037/; normalizedTitle=あおいほのお; matchedRakutenAuthor=島本和彦; isbn=9784091512680.
mapping-d202b37b5e622217fca4,mangataisho-2012-183,candidate-b2be97620643b3342637,work-b2be97620643b3342637,duplicate,アオイホノオ,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2012.html,2012,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2012.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/5247037/; normalizedTitle=あおいほのお; matchedRakutenAuthor=島本和彦; isbn=9784091512680.
mapping-a7df0b74fdff4431304d,shogakukan-manga-award-60-005,candidate-b2be97620643b3342637,work-b2be97620643b3342637,duplicate,アオイホノオ,1,小学館「小学館漫画賞」 official selection + Rakuten Books exact product match,https://shogakukan-comic.jp/shogakukan-mangasho-archives,2014,2026-08-22,sourceOfficialUrl=https://shogakukan-comic.jp/shogakukan-mangasho-archives; rakutenProductUrl=https://books.rakuten.co.jp/rb/5247037/; normalizedTitle=あおいほのお; matchedRakutenAuthor=島本和彦; isbn=9784091512680.
mapping-37f0cf6763e1e49b56ac,mangataisho-2010-117,candidate-b708734262fb9b67f948,work-b708734262fb9b67f948,included,ねこだらけ,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2010.html,2010,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2010.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/6136115/; normalizedTitle=ねこだらけ; matchedRakutenAuthor=横山キムチ; isbn=9784063728262.
mapping-52e5c273a4d750a35c32,mangataisho-2011-119,candidate-b708734262fb9b67f948,work-b708734262fb9b67f948,duplicate,ねこだらけ,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2011.html,2011,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2011.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/6136115/; normalizedTitle=ねこだらけ; matchedRakutenAuthor=横山キムチ; isbn=9784063728262.
mapping-b4d5c611b292084a022e,mangataisho-2012-069,candidate-b708734262fb9b67f948,work-b708734262fb9b67f948,duplicate,ねこだらけ,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2012.html,2012,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2012.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/6136115/; normalizedTitle=ねこだらけ; matchedRakutenAuthor=横山キムチ; isbn=9784063728262.
mapping-d47ee5ee2ce952c83397,mangataisho-2013-176,candidate-b708734262fb9b67f948,work-b708734262fb9b67f948,duplicate,ねこだらけ,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2013.html,2013,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2013.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/6136115/; normalizedTitle=ねこだらけ; matchedRakutenAuthor=横山キムチ; isbn=9784063728262.
mapping-ae4ba1a4fc5aaeb92e60,mangataisho-2012-019,candidate-bd42208a660912d9d95d,work-bd42208a660912d9d95d,included,路地恋花,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2012.html,2012,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2012.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/6314666/; normalizedTitle=路地恋花; matchedRakutenAuthor=麻生みこと; isbn=9784063106282.
mapping-9b32fb4041cf71748632,mangataisho-2013-021,candidate-bd42208a660912d9d95d,work-bd42208a660912d9d95d,duplicate,路地恋花,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2013.html,2013,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2013.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/6314666/; normalizedTitle=路地恋花; matchedRakutenAuthor=麻生みこと; isbn=9784063106282.
mapping-01f7abf4eaabe85b0057,nippan-bookseller-recommendations-2011-014,candidate-bd42208a660912d9d95d,work-bd42208a660912d9d95d,duplicate,路地恋花,1,日本出版販売「全国書店員が選んだおすすめコミック」 official selection + Rakuten Books exact product match,https://hon-hikidashi.jp/event/105000/,2011,2026-08-22,sourceOfficialUrl=https://hon-hikidashi.jp/event/105000/; rakutenProductUrl=https://books.rakuten.co.jp/rb/6314666/; normalizedTitle=路地恋花; matchedRakutenAuthor=麻生みこと; isbn=9784063106282.
mapping-8490bc2ada1ba96483c5,mangataisho-2011-089,candidate-c5e8c957903bf1832dc5,work-c5e8c957903bf1832dc5,included,日々ロック,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2011.html,2011,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2011.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/6737129/; normalizedTitle=日々ろっく; matchedRakutenAuthor=榎屋克優; isbn=9784088790343.
mapping-9279785401352569c5db,mangataisho-2012-011,candidate-c5e8c957903bf1832dc5,work-c5e8c957903bf1832dc5,duplicate,日々ロック,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2012.html,2012,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2012.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/6737129/; normalizedTitle=日々ろっく; matchedRakutenAuthor=榎屋克優; isbn=9784088790343.
mapping-07f5b141f6b8cdf19217,mangataisho-2013-179,candidate-c5e8c957903bf1832dc5,work-c5e8c957903bf1832dc5,duplicate,日々ロック,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2013.html,2013,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2013.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/6737129/; normalizedTitle=日々ろっく; matchedRakutenAuthor=榎屋克優; isbn=9784088790343.
mapping-bbd01a0f93ce8018a4fe,mangataisho-2014-166,candidate-c5e8c957903bf1832dc5,work-c5e8c957903bf1832dc5,duplicate,日々ロック,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2014.html,2014,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2014.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/6737129/; normalizedTitle=日々ろっく; matchedRakutenAuthor=榎屋克優; isbn=9784088790343.
mapping-9cc23c4e68c11dcd7e9c,mangataisho-2008-072,candidate-c805c5b70111f75d6fb5,work-c805c5b70111f75d6fb5,included,海獣の子供,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2008.html,2008,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2008.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/4427362/; normalizedTitle=海獣の子供; matchedRakutenAuthor=五十嵐 大介; isbn=9784091883681.
mapping-ab7ae4b4630b2cdeada0,mangataisho-2009-085,candidate-c805c5b70111f75d6fb5,work-c805c5b70111f75d6fb5,duplicate,海獣の子供,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2009.html,2009,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2009.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/4427362/; normalizedTitle=海獣の子供; matchedRakutenAuthor=五十嵐 大介; isbn=9784091883681.
mapping-8e4c9aa5cecff0c01a3a,mangataisho-2010-065,candidate-c805c5b70111f75d6fb5,work-c805c5b70111f75d6fb5,duplicate,海獣の子供,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2010.html,2010,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2010.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/4427362/; normalizedTitle=海獣の子供; matchedRakutenAuthor=五十嵐 大介; isbn=9784091883681.
mapping-0bb1618ad1b14b78812c,mangataisho-2013-150,candidate-c805c5b70111f75d6fb5,work-c805c5b70111f75d6fb5,duplicate,海獣の子供,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2013.html,2013,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2013.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/4427362/; normalizedTitle=海獣の子供; matchedRakutenAuthor=五十嵐 大介; isbn=9784091883681.
mapping-0bc8af110512d1f5fe71,nippan-bookseller-recommendations-2025-002,candidate-c9e32218e26c6c6292f9,work-c9e32218e26c6c6292f9,duplicate,ファントムバスターズ,1,日本出版販売「全国書店員が選んだおすすめコミック」 official selection + Rakuten Books exact product match,https://hon-hikidashi.jp/event/51345/,2025,2026-08-22,sourceOfficialUrl=https://hon-hikidashi.jp/event/51345/; rakutenProductUrl=https://books.rakuten.co.jp/rb/17678007/; normalizedTitle=ふぁんとむばすたーず; matchedRakutenAuthor=ネオショコ; isbn=9784088837246.
mapping-d717d2bfadced41d3f32,tsugimanga-2024-comics-031,candidate-c9e32218e26c6c6292f9,work-c9e32218e26c6c6292f9,included,ファントムバスターズ,1,KADOKAWA「次にくるマンガ大賞」 official selection + Rakuten Books exact product match,https://tsugimanga.jp/winner/2024/comics,2024-08-28,2026-08-22,sourceOfficialUrl=https://tsugimanga.jp/winner/2024/comics; rakutenProductUrl=https://books.rakuten.co.jp/rb/17678007/; normalizedTitle=ふぁんとむばすたーず; matchedRakutenAuthor=ネオショコ; isbn=9784088837246.
mapping-0008ba837131b7b43070,tsugimanga-2025-comics-027,candidate-c9e32218e26c6c6292f9,work-c9e32218e26c6c6292f9,duplicate,ファントムバスターズ,1,KADOKAWA「次にくるマンガ大賞」 official selection + Rakuten Books exact product match,https://tsugimanga.jp/winner/2025/comics,2025-09-18,2026-08-22,sourceOfficialUrl=https://tsugimanga.jp/winner/2025/comics; rakutenProductUrl=https://books.rakuten.co.jp/rb/17678007/; normalizedTitle=ふぁんとむばすたーず; matchedRakutenAuthor=ネオショコ; isbn=9784088837246.
mapping-fa6961c51c2b6e15bbf6,mangataisho-2014-209,candidate-d655ea1cfb913f33cc9a,work-d655ea1cfb913f33cc9a,included,湯神くんには友達がいない,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2014.html,2014,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2014.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/11941957/; normalizedTitle=湯神くんには友達がいない; matchedRakutenAuthor=佐倉 準; isbn=9784091240200.
mapping-cbb363e3facbc80aacc0,mangataisho-2015-186,candidate-d655ea1cfb913f33cc9a,work-d655ea1cfb913f33cc9a,duplicate,湯神くんには友達がいない,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2015.html,2015,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2015.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/11941957/; normalizedTitle=湯神くんには友達がいない; matchedRakutenAuthor=佐倉 準; isbn=9784091240200.
mapping-3382341c7a10bb99ce47,nippan-bookseller-recommendations-2014-013,candidate-d655ea1cfb913f33cc9a,work-d655ea1cfb913f33cc9a,duplicate,湯神くんには友達がいない,1,日本出版販売「全国書店員が選んだおすすめコミック」 official selection + Rakuten Books exact product match,https://www.honyaclub.com/shop/pages/osusume_comic2014.aspx?affiliate=osusumec14,2014,2026-08-22,sourceOfficialUrl=https://www.honyaclub.com/shop/pages/osusume_comic2014.aspx?affiliate=osusumec14; rakutenProductUrl=https://books.rakuten.co.jp/rb/11941957/; normalizedTitle=湯神くんには友達がいない; matchedRakutenAuthor=佐倉 準; isbn=9784091240200.
mapping-1de97cc9767d6d05aa76,mangataisho-2012-174,candidate-d735187a8421d0d33399,work-d735187a8421d0d33399,included,姉の結婚,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2012.html,2012,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2012.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/11144446/; normalizedTitle=姉の結婚; matchedRakutenAuthor=西 炯子; isbn=9784091338099.
mapping-43285732c3f3c40acc45,mangataisho-2013-086,candidate-d735187a8421d0d33399,work-d735187a8421d0d33399,duplicate,姉の結婚,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2013.html,2013,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2013.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/11144446/; normalizedTitle=姉の結婚; matchedRakutenAuthor=西 炯子; isbn=9784091338099.
mapping-6ec92e74bc0eb60c1786,mangataisho-2014-086,candidate-d735187a8421d0d33399,work-d735187a8421d0d33399,duplicate,姉の結婚,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2014.html,2014,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2014.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/11144446/; normalizedTitle=姉の結婚; matchedRakutenAuthor=西 炯子; isbn=9784091338099.
mapping-60efcba6e8daf0802c1f,mangataisho-2015-032,candidate-d735187a8421d0d33399,work-d735187a8421d0d33399,duplicate,姉の結婚,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2015.html,2015,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2015.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/11144446/; normalizedTitle=姉の結婚; matchedRakutenAuthor=西 炯子; isbn=9784091338099.
mapping-e7e4223f0f055e7d88de,nippan-bookseller-recommendations-2012-005,candidate-d735187a8421d0d33399,work-d735187a8421d0d33399,duplicate,姉の結婚,1,日本出版販売「全国書店員が選んだおすすめコミック」 official selection + Rakuten Books exact product match,https://hon-hikidashi.jp/event/105008/,2012,2026-08-22,sourceOfficialUrl=https://hon-hikidashi.jp/event/105008/; rakutenProductUrl=https://books.rakuten.co.jp/rb/11144446/; normalizedTitle=姉の結婚; matchedRakutenAuthor=西 炯子; isbn=9784091338099.
