mappingId,sourceItemId,candidateId,workId,mappingType,canonicalTitleJa,confidence,evidenceName,evidenceUrl,evidencePublishedAt,retrievedAt,notes
mapping-7dde7dc65baf0bfd7765,konomanga-2022-ranking-11,candidate-3588928ab8f6a2520923,work-3588928ab8f6a2520923,included,海が走るエンドロール,1,宝島社「このマンガがすごい！」編集部 official selection + Rakuten Books exact product match,https://sugoiweb.jp/column/4815/,2021-12-07,2026-08-22,sourceOfficialUrl=https://sugoiweb.jp/column/4815/; rakutenProductUrl=https://books.rakuten.co.jp/rb/16762995/; normalizedTitle=海が走るえんどろーる; matchedRakutenAuthor=たらちねジョン; isbn=9784253265218.
mapping-2b0dd9fb5b276a569895,konomanga-2022-ranking-12,candidate-a445f8af874d3f959800,she-loves-to-cook-and-she-loves-to-eat,included,作りたい女と食べたい女,1,宝島社「このマンガがすごい！」編集部 official selection + Rakuten Books exact product match,https://sugoiweb.jp/column/4815/,2021-12-07,2026-08-22,sourceOfficialUrl=https://sugoiweb.jp/column/4815/; rakutenProductUrl=https://books.rakuten.co.jp/rb/16692398/; normalizedTitle=作りたい女と食べたい女; matchedRakutenAuthor=ゆざき　さかおみ; isbn=9784049136517.
mapping-2148d50d7703e853f4cb,konomanga-2022-ranking-13,candidate-464322afcd10013437b9,work-464322afcd10013437b9,included,大奥,1,宝島社「このマンガがすごい！」編集部 official selection + Rakuten Books exact product match,https://sugoiweb.jp/column/4815/,2021-12-07,2026-08-22,sourceOfficialUrl=https://sugoiweb.jp/column/4815/; rakutenProductUrl=https://books.rakuten.co.jp/rb/3617377/; normalizedTitle=大奥; matchedRakutenAuthor=よしながふみ; isbn=9784592143017.
mapping-5c8fc26bdd35491ec2fc,konomanga-2022-ranking-14,candidate-098b1781e14365eea667,work-098b1781e14365eea667,included,うるわしの宵の月,1,宝島社「このマンガがすごい！」編集部 official selection + Rakuten Books exact product match,https://sugoiweb.jp/column/4815/,2021-12-07,2026-08-22,sourceOfficialUrl=https://sugoiweb.jp/column/4815/; rakutenProductUrl=https://books.rakuten.co.jp/rb/16517534/; normalizedTitle=うるわしの宵の月; matchedRakutenAuthor=やまもり 三香; isbn=9784065217771.
mapping-eb85375fa95fdccb5b3d,konomanga-2022-ranking-15,candidate-d489f5a2229689aa5115,work-d489f5a2229689aa5115,duplicate,女の園の星,1,宝島社「このマンガがすごい！」編集部 official selection + Rakuten Books exact product match,https://sugoiweb.jp/column/4815/,2021-12-07,2026-08-22,sourceOfficialUrl=https://sugoiweb.jp/column/4815/; rakutenProductUrl=https://books.rakuten.co.jp/rb/16354818/; normalizedTitle=女の園の星; matchedRakutenAuthor=和山やま; isbn=9784396767976.
mapping-65129e2a47d7eb8decd6,konomanga-2022-ranking-16,candidate-56e45e2dd0d00d5f24a8,work-56e45e2dd0d00d5f24a8,included,ブランクスペース,1,宝島社「このマンガがすごい！」編集部 official selection + Rakuten Books exact product match,https://sugoiweb.jp/column/4815/,2021-12-07,2026-08-22,sourceOfficialUrl=https://sugoiweb.jp/column/4815/; rakutenProductUrl=https://books.rakuten.co.jp/rb/16544436/; normalizedTitle=ぶらんくすぺーす; matchedRakutenAuthor=熊倉献; isbn=9784864687775.
mapping-04f89a55218adea8b8df,konomanga-2022-ranking-17,candidate-9d04c47e7efbbbd8aca6,work-9d04c47e7efbbbd8aca6,included,かげきしょうじょ!!,1,宝島社「このマンガがすごい！」編集部 official selection + Rakuten Books exact product match,https://sugoiweb.jp/column/4815/,2021-12-07,2026-08-22,sourceOfficialUrl=https://sugoiweb.jp/column/4815/; rakutenProductUrl=https://books.rakuten.co.jp/rb/13426223/; normalizedTitle=かげきしょうじょ!!; matchedRakutenAuthor=斉木久美子; isbn=9784592217268.
mapping-e2c86feb00b80531434b,konomanga-2022-ranking-18,candidate-07dc759bd91e1cffb2df,work-07dc759bd91e1cffb2df,included,しあわせは食べて寝て待て,1,宝島社「このマンガがすごい！」編集部 official selection + Rakuten Books exact product match,https://sugoiweb.jp/column/4815/,2021-12-07,2026-08-22,sourceOfficialUrl=https://sugoiweb.jp/column/4815/; rakutenProductUrl=https://books.rakuten.co.jp/rb/16630845/; normalizedTitle=しあわせは食べて寝て待て; matchedRakutenAuthor=水凪トリ; isbn=9784253160827.
mapping-66f3f8143d8e722ad8c5,konomanga-2022-ranking-19,candidate-c49988385e99e0ae7089,work-c49988385e99e0ae7089,included,ブランチライン,1,宝島社「このマンガがすごい！」編集部 official selection + Rakuten Books exact product match,https://sugoiweb.jp/column/4815/,2021-12-07,2026-08-22,sourceOfficialUrl=https://sugoiweb.jp/column/4815/; rakutenProductUrl=https://books.rakuten.co.jp/rb/16425440/; normalizedTitle=ぶらんちらいん; matchedRakutenAuthor=池辺 葵; isbn=9784396768058.
mapping-1b59c631c9c54463905f,konomanga-2022-ranking-20,candidate-55d2c61694878eb046d5,mystery-to-iu-nakare,duplicate,ミステリと言う勿れ,1,宝島社「このマンガがすごい！」編集部 official selection + Rakuten Books exact product match,https://sugoiweb.jp/column/4815/,2021-12-07,2026-08-22,sourceOfficialUrl=https://sugoiweb.jp/column/4815/; rakutenProductUrl=https://books.rakuten.co.jp/rb/15267583/; normalizedTitle=みすてりと言う勿れ; matchedRakutenAuthor=田村 由美; isbn=9784098700295.
mapping-81ed0e8a444e638b02ed,konomanga-2023-ranking-01,candidate-bf93a2347af2a15a05d8,the-summer-hikaru-died,included,光が死んだ夏,1,宝島社「このマンガがすごい！」編集部 official selection + Rakuten Books exact product match,https://sugoiweb.jp/column/4772/,2022-12-12,2026-08-22,sourceOfficialUrl=https://sugoiweb.jp/column/4772/; rakutenProductUrl=https://books.rakuten.co.jp/rb/17024601/; normalizedTitle=光が死んだ夏; matchedRakutenAuthor=モクモク　れん; isbn=9784041122730.
mapping-79b5b9be82f0634ede14,konomanga-2023-ranking-02,candidate-eef84d07d90ba2b040cf,work-eef84d07d90ba2b040cf,included,さよなら絵梨,1,宝島社「このマンガがすごい！」編集部 official selection + Rakuten Books exact product match,https://sugoiweb.jp/column/4772/,2022-12-12,2026-08-22,sourceOfficialUrl=https://sugoiweb.jp/column/4772/; rakutenProductUrl=https://books.rakuten.co.jp/rb/17165188/; normalizedTitle=さよなら絵梨; matchedRakutenAuthor=藤本 タツキ; isbn=9784088831671.
mapping-8aa4ca246842783d4db6,konomanga-2023-ranking-03,candidate-ef1bdac46a0956a87f7f,work-ef1bdac46a0956a87f7f,included,タコピーの原罪,1,宝島社「このマンガがすごい！」編集部 official selection + Rakuten Books exact product match,https://sugoiweb.jp/column/4772/,2022-12-12,2026-08-22,sourceOfficialUrl=https://sugoiweb.jp/column/4772/; rakutenProductUrl=https://books.rakuten.co.jp/rb/17029413/; normalizedTitle=たこぴーの原罪; matchedRakutenAuthor=タイザン5; isbn=9784088830490.
mapping-dc30a7643e58a0a52201,konomanga-2023-ranking-05,candidate-3ba6e8e3cfdec674eae3,work-3ba6e8e3cfdec674eae3,included,劇光仮面,1,宝島社「このマンガがすごい！」編集部 official selection + Rakuten Books exact product match,https://sugoiweb.jp/column/4772/,2022-12-12,2026-08-22,sourceOfficialUrl=https://sugoiweb.jp/column/4772/; rakutenProductUrl=https://books.rakuten.co.jp/rb/17114814/; normalizedTitle=劇光仮面; matchedRakutenAuthor=山口 貴由; isbn=9784098613632.
mapping-91aadeb865b9b90b5bbe,konomanga-2023-ranking-06,candidate-e049c9aaf92ba31da8b0,work-e049c9aaf92ba31da8b0,included,これ描いて死ね,1,宝島社「このマンガがすごい！」編集部 official selection + Rakuten Books exact product match,https://sugoiweb.jp/column/4772/,2022-12-12,2026-08-22,sourceOfficialUrl=https://sugoiweb.jp/column/4772/; rakutenProductUrl=https://books.rakuten.co.jp/rb/17114770/; normalizedTitle=これ描いて死ね; matchedRakutenAuthor=とよ田 みのる; isbn=9784098511433.
mapping-87c7e1a842527e96b87f,konomanga-2023-ranking-07,candidate-98b7d2ef065bde405972,work-98b7d2ef065bde405972,included,スーパーの裏でヤニ吸うふたり,1,宝島社「このマンガがすごい！」編集部 official selection + Rakuten Books exact product match,https://sugoiweb.jp/column/4772/,2022-12-12,2026-08-22,sourceOfficialUrl=https://sugoiweb.jp/column/4772/; rakutenProductUrl=https://books.rakuten.co.jp/rb/17198290/; normalizedTitle=すーぱーの裏でやに吸うふたり; matchedRakutenAuthor=地主; isbn=9784757580947.
mapping-9386a92a60e1da6463ee,konomanga-2023-ranking-08,candidate-c5b0930ce00dcf865406,one-piece,included,ONE PIECE,1,宝島社「このマンガがすごい！」編集部 official selection + Rakuten Books exact product match,https://sugoiweb.jp/column/4772/,2022-12-12,2026-08-22,sourceOfficialUrl=https://sugoiweb.jp/column/4772/; rakutenProductUrl=https://books.rakuten.co.jp/rb/4288210/; normalizedTitle=one piece; matchedRakutenAuthor=尾田 栄一郎; isbn=9784088743141.
mapping-19c65906955b0eb4bf1b,konomanga-2023-ranking-09,candidate-4c784fc78dfd9b139c3f,work-4c784fc78dfd9b139c3f,included,正反対な君と僕,1,宝島社「このマンガがすごい！」編集部 official selection + Rakuten Books exact product match,https://sugoiweb.jp/column/4772/,2022-12-12,2026-08-22,sourceOfficialUrl=https://sugoiweb.jp/column/4772/; rakutenProductUrl=https://books.rakuten.co.jp/rb/17163482/; normalizedTitle=正反対な君と僕; matchedRakutenAuthor=阿賀沢 紅茶; isbn=9784088831251.
mapping-abcdf39c980e1a5c96b4,konomanga-2023-ranking-11,candidate-b2c37bdb52e2a78dfd41,work-b2c37bdb52e2a78dfd41,included,天幕のジャードゥーガル,1,宝島社「このマンガがすごい！」編集部 official selection + Rakuten Books exact product match,https://sugoiweb.jp/column/4772/,2022-12-12,2026-08-22,sourceOfficialUrl=https://sugoiweb.jp/column/4772/; rakutenProductUrl=https://books.rakuten.co.jp/rb/17177295/; normalizedTitle=天幕のじゃーどぅーがる; matchedRakutenAuthor=トマトスープ; isbn=9784253264464.
mapping-82501ecdef420ae34294,konomanga-2023-ranking-12,candidate-fd37656c6eb89e1b49aa,work-fd37656c6eb89e1b49aa,included,ジーンブライド,1,宝島社「このマンガがすごい！」編集部 official selection + Rakuten Books exact product match,https://sugoiweb.jp/column/4772/,2022-12-12,2026-08-22,sourceOfficialUrl=https://sugoiweb.jp/column/4772/; rakutenProductUrl=https://books.rakuten.co.jp/rb/16878001/; normalizedTitle=じーんぶらいど; matchedRakutenAuthor=高野 ひと深; isbn=9784396768447.
mapping-60993dc2ff20475ec356,konomanga-2023-ranking-13,candidate-2992c74ee206f4464282,work-2992c74ee206f4464282,included,まじめな会社員,1,宝島社「このマンガがすごい！」編集部 official selection + Rakuten Books exact product match,https://sugoiweb.jp/column/4772/,2022-12-12,2026-08-22,sourceOfficialUrl=https://sugoiweb.jp/column/4772/; rakutenProductUrl=https://books.rakuten.co.jp/rb/16953956/; normalizedTitle=まじめな会社員; matchedRakutenAuthor=冬野 梅子; isbn=9784065259283.
mapping-06132fe64d72f0391c99,konomanga-2023-ranking-14,candidate-3e53b1ceec0685dea35f,work-3e53b1ceec0685dea35f,included,女の子がいる場所は,1,宝島社「このマンガがすごい！」編集部 official selection + Rakuten Books exact product match,https://sugoiweb.jp/column/4772/,2022-12-12,2026-08-22,sourceOfficialUrl=https://sugoiweb.jp/column/4772/; rakutenProductUrl=https://books.rakuten.co.jp/rb/17131608/; normalizedTitle=女の子がいる場所は; matchedRakutenAuthor=やまじえびね; isbn=9784047370968.
mapping-8283b78d424a5adaea3e,konomanga-2023-ranking-15,candidate-0b92afe0c01f8d4aae42,work-0b92afe0c01f8d4aae42,included,星旅少年,1,宝島社「このマンガがすごい！」編集部 official selection + Rakuten Books exact product match,https://sugoiweb.jp/column/4772/,2022-12-12,2026-08-22,sourceOfficialUrl=https://sugoiweb.jp/column/4772/; rakutenProductUrl=https://books.rakuten.co.jp/rb/17105344/; normalizedTitle=星旅少年; matchedRakutenAuthor=坂月さかな; isbn=9784756256492.
mapping-a4338750c62a866ab0cc,konomanga-2023-ranking-16,candidate-3588928ab8f6a2520923,work-3588928ab8f6a2520923,duplicate,海が走るエンドロール,1,宝島社「このマンガがすごい！」編集部 official selection + Rakuten Books exact product match,https://sugoiweb.jp/column/4772/,2022-12-12,2026-08-22,sourceOfficialUrl=https://sugoiweb.jp/column/4772/; rakutenProductUrl=https://books.rakuten.co.jp/rb/16762995/; normalizedTitle=海が走るえんどろーる; matchedRakutenAuthor=たらちねジョン; isbn=9784253265218.
mapping-d5f9405066fdc66a8c83,konomanga-2023-ranking-17,candidate-46c7a21a3bd83feda160,work-46c7a21a3bd83feda160,included,ブスなんて言わないで,1,宝島社「このマンガがすごい！」編集部 official selection + Rakuten Books exact product match,https://sugoiweb.jp/column/4772/,2022-12-12,2026-08-22,sourceOfficialUrl=https://sugoiweb.jp/column/4772/; rakutenProductUrl=https://books.rakuten.co.jp/rb/17132010/; normalizedTitle=ぶすなんて言わないで; matchedRakutenAuthor=とある アラ子; isbn=9784065279076.
mapping-d352b9d8071f97262a4a,konomanga-2023-ranking-18,candidate-dff3fc1e758a5b8b6ecd,work-dff3fc1e758a5b8b6ecd,included,太陽よりも眩しい星,1,宝島社「このマンガがすごい！」編集部 official selection + Rakuten Books exact product match,https://sugoiweb.jp/column/4772/,2022-12-12,2026-08-22,sourceOfficialUrl=https://sugoiweb.jp/column/4772/; rakutenProductUrl=https://books.rakuten.co.jp/rb/16895033/; normalizedTitle=太陽よりも眩しい星; matchedRakutenAuthor=河原 和音; isbn=9784088445397.
mapping-f8ccf868a48b3169b07a,konomanga-2023-ranking-19,candidate-197089286d30de82f9e9,work-197089286d30de82f9e9,included,多聞くん今どっち!?,1,宝島社「このマンガがすごい！」編集部 official selection + Rakuten Books exact product match,https://sugoiweb.jp/column/4772/,2022-12-12,2026-08-22,sourceOfficialUrl=https://sugoiweb.jp/column/4772/; rakutenProductUrl=https://books.rakuten.co.jp/rb/16995781/; normalizedTitle=多聞くん今どっち!?; matchedRakutenAuthor=師走 ゆき; isbn=9784592224266.
mapping-411780b7037d03b4082a,konomanga-2024-ranking-01,candidate-081e75d8bbc53ac64713,work-081e75d8bbc53ac64713,included,ダイヤモンドの功罪,1,宝島社「このマンガがすごい！」編集部 official selection + Rakuten Books exact product match,https://sugoiweb.jp/column/4756/,2023-12-11,2026-08-22,sourceOfficialUrl=https://sugoiweb.jp/column/4756/; rakutenProductUrl=https://books.rakuten.co.jp/rb/17493969/; normalizedTitle=だいやもんどの功罪; matchedRakutenAuthor=平井 大橋; isbn=9784088927671.
mapping-a460e2c9ceb79c797875,konomanga-2024-ranking-02,candidate-f8ba46fc19e6fbdda110,work-f8ba46fc19e6fbdda110,included,うみべのストーブ 大白小蟹短編集,1,宝島社「このマンガがすごい！」編集部 official selection + Rakuten Books exact product match,https://sugoiweb.jp/column/4756/,2023-12-11,2026-08-22,sourceOfficialUrl=https://sugoiweb.jp/column/4756/; rakutenProductUrl=https://books.rakuten.co.jp/rb/17279507/; normalizedTitle=うみべのすとーぶ 大白小蟹短編集; matchedRakutenAuthor=大白小蟹; isbn=9784845861439.
mapping-765624103e5e8dc3071c,konomanga-2025-ranking-01,candidate-7730845c9cf7ba0cccc8,work-7730845c9cf7ba0cccc8,included,君と宇宙を歩くために,1,宝島社「このマンガがすごい！」編集部 official selection + Rakuten Books exact product match,https://sugoiweb.jp/column/4251/,2024-12-13,2026-08-22,sourceOfficialUrl=https://sugoiweb.jp/column/4251/; rakutenProductUrl=https://books.rakuten.co.jp/rb/17689711/; normalizedTitle=君と宇宙を歩くために; matchedRakutenAuthor=泥ノ田 犬彦; isbn=9784065334874.
mapping-7f8c45d3a3739357fed1,konomanga-2025-ranking-02,candidate-44d0000353478596369e,work-44d0000353478596369e,included,環と周,1,宝島社「このマンガがすごい！」編集部 official selection + Rakuten Books exact product match,https://sugoiweb.jp/column/4251/,2024-12-13,2026-08-22,sourceOfficialUrl=https://sugoiweb.jp/column/4251/; rakutenProductUrl=https://books.rakuten.co.jp/rb/17608162/; normalizedTitle=環と周; matchedRakutenAuthor=よしなが ふみ; isbn=9784088448398.
mapping-1d8fcafa64a57be914a4,konomanga-2026-ranking-01,candidate-192cbecc59e9c028142b,work-192cbecc59e9c028142b,included,本なら売るほど,1,宝島社「このマンガがすごい！」編集部 official selection + Rakuten Books exact product match,https://sugoiweb.jp/column/3590/,2025-12-10,2026-08-22,sourceOfficialUrl=https://sugoiweb.jp/column/3590/; rakutenProductUrl=https://books.rakuten.co.jp/rb/18076203/; normalizedTitle=本なら売るほど; matchedRakutenAuthor=児島　青; isbn=9784047381070.
mapping-9a50c7f586d0ff9d0f22,tsugimanga-2015-comics-001,candidate-bc030e8a35e7adf54ca6,my-hero-academia,included,僕のヒーローアカデミア,1,KADOKAWA「次にくるマンガ大賞」 official selection + Rakuten Books exact product match,https://tsugimanga.jp/winner/2015/comics,2015-02-06,2026-08-22,sourceOfficialUrl=https://tsugimanga.jp/winner/2015/comics; rakutenProductUrl=https://books.rakuten.co.jp/rb/12953319/; normalizedTitle=僕のひーろーあかでみあ; matchedRakutenAuthor=堀越 耕平; isbn=9784088802640.
