mappingId,sourceItemId,candidateId,workId,mappingType,canonicalTitleJa,confidence,evidenceName,evidenceUrl,evidencePublishedAt,retrievedAt,notes
mapping-c15fb26fb8dfa7309240,konomanga-2020-ranking-30,candidate-0153a125c5a56225b06c,work-0153a125c5a56225b06c,included,違国日記,1,宝島社「このマンガがすごい！」編集部 official selection + Rakuten Books exact product match,https://sugoiweb.jp/column/4894/,2019-12-20,2026-08-22,sourceOfficialUrl=https://sugoiweb.jp/column/4894/; rakutenProductUrl=https://books.rakuten.co.jp/rb/15182203/; normalizedTitle=違国日記; matchedRakutenAuthor=ヤマシタ トモコ; isbn=9784396767174.
mapping-b68592616a9cffb6dc36,mangataisho-2023-001,candidate-e049c9aaf92ba31da8b0,work-e049c9aaf92ba31da8b0,duplicate,これ描いて死ね,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2023.html,2023,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2023.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/17114770/; normalizedTitle=これ描いて死ね; matchedRakutenAuthor=とよ田 みのる; isbn=9784098511433.
mapping-5dc8870ac340bc240556,shogakukan-manga-award-70-001,candidate-e049c9aaf92ba31da8b0,work-e049c9aaf92ba31da8b0,duplicate,これ描いて死ね,1,小学館「小学館漫画賞」 official selection + Rakuten Books exact product match,https://shogakukan-comic.jp/shogakukan-mangasho-archives,2024,2026-08-22,sourceOfficialUrl=https://shogakukan-comic.jp/shogakukan-mangasho-archives; rakutenProductUrl=https://books.rakuten.co.jp/rb/17114770/; normalizedTitle=これ描いて死ね; matchedRakutenAuthor=とよ田 みのる; isbn=9784098511433.
mapping-f2dd831715962dc97d1a,tsugimanga-2022-comics-014,candidate-e049c9aaf92ba31da8b0,work-e049c9aaf92ba31da8b0,duplicate,これ描いて死ね,1,KADOKAWA「次にくるマンガ大賞」 official selection + Rakuten Books exact product match,https://tsugimanga.jp/winner/2022/comics,2022-08-31,2026-08-22,sourceOfficialUrl=https://tsugimanga.jp/winner/2022/comics; rakutenProductUrl=https://books.rakuten.co.jp/rb/17114770/; normalizedTitle=これ描いて死ね; matchedRakutenAuthor=とよ田 みのる; isbn=9784098511433.
mapping-cf7e929c00abdf52f015,mangataisho-2008-064,candidate-ebe399258f28460b8f9b,work-ebe399258f28460b8f9b,included,鈴木先生,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2008.html,2008,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2008.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/4107954/; normalizedTitle=鈴木先生; matchedRakutenAuthor=武富健治; isbn=9784575940237.
mapping-61fb83e0b211a6934143,mangataisho-2009-038,candidate-ebe399258f28460b8f9b,work-ebe399258f28460b8f9b,duplicate,鈴木先生,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2009.html,2009,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2009.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/4107954/; normalizedTitle=鈴木先生; matchedRakutenAuthor=武富健治; isbn=9784575940237.
mapping-bdf184c8036b315926e3,mangataisho-2010-051,candidate-ebe399258f28460b8f9b,work-ebe399258f28460b8f9b,duplicate,鈴木先生,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2010.html,2010,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2010.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/4107954/; normalizedTitle=鈴木先生; matchedRakutenAuthor=武富健治; isbn=9784575940237.
mapping-fbb0d459467e177c009e,mangataisho-2014-159,candidate-ef7106f6a387c9860877,work-ef7106f6a387c9860877,included,その女、ジルバ,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2014.html,2014,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2014.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/12166286/; normalizedTitle=その女、じるば; matchedRakutenAuthor=有間 しのぶ; isbn=9784091850249.
mapping-0d7bc78f2b349c9e256a,mangataisho-2015-209,candidate-ef7106f6a387c9860877,work-ef7106f6a387c9860877,duplicate,その女、ジルバ,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2015.html,2015,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2015.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/12166286/; normalizedTitle=その女、じるば; matchedRakutenAuthor=有間 しのぶ; isbn=9784091850249.
mapping-3b93799e14a925a53ea2,mangataisho-2010-004,candidate-f391e591282e435a3c1d,work-f391e591282e435a3c1d,included,アイアムアヒーロー,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2010.html,2010,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2010.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/6138909/; normalizedTitle=あいあむあひーろー; matchedRakutenAuthor=花沢健吾; isbn=9784091825803.
mapping-73074aa4fe85b8bd4635,mangataisho-2011-003,candidate-f391e591282e435a3c1d,work-f391e591282e435a3c1d,duplicate,アイアムアヒーロー,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2011.html,2011,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2011.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/6138909/; normalizedTitle=あいあむあひーろー; matchedRakutenAuthor=花沢健吾; isbn=9784091825803.
mapping-d374b0d85f919f50c2fb,mangataisho-2012-008,candidate-f391e591282e435a3c1d,work-f391e591282e435a3c1d,duplicate,アイアムアヒーロー,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2012.html,2012,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2012.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/6138909/; normalizedTitle=あいあむあひーろー; matchedRakutenAuthor=花沢健吾; isbn=9784091825803.
mapping-d9ffb2bf604bca46f77c,nippan-bookseller-recommendations-2011-004,candidate-f391e591282e435a3c1d,work-f391e591282e435a3c1d,duplicate,アイアムアヒーロー,1,日本出版販売「全国書店員が選んだおすすめコミック」 official selection + Rakuten Books exact product match,https://hon-hikidashi.jp/event/105000/,2011,2026-08-22,sourceOfficialUrl=https://hon-hikidashi.jp/event/105000/; rakutenProductUrl=https://books.rakuten.co.jp/rb/6138909/; normalizedTitle=あいあむあひーろー; matchedRakutenAuthor=花沢健吾; isbn=9784091825803.
mapping-594a37445626cb67da05,shogakukan-manga-award-58-004,candidate-f391e591282e435a3c1d,work-f391e591282e435a3c1d,duplicate,アイアムアヒーロー,1,小学館「小学館漫画賞」 official selection + Rakuten Books exact product match,https://shogakukan-comic.jp/shogakukan-mangasho-archives,2012,2026-08-22,sourceOfficialUrl=https://shogakukan-comic.jp/shogakukan-mangasho-archives; rakutenProductUrl=https://books.rakuten.co.jp/rb/6138909/; normalizedTitle=あいあむあひーろー; matchedRakutenAuthor=花沢健吾; isbn=9784091825803.
mapping-a4e26c437285da621a78,shogakukan-manga-award-21-002,candidate-f50fa290eb4116a7078e,work-f50fa290eb4116a7078e,included,11人いる！,1,小学館「小学館漫画賞」 official selection + Rakuten Books exact product match,https://shogakukan-comic.jp/shogakukan-mangasho-archives,1975,2026-08-22,sourceOfficialUrl=https://shogakukan-comic.jp/shogakukan-mangasho-archives; rakutenProductUrl=https://books.rakuten.co.jp/rb/9324324/; normalizedTitle=11人いる!; matchedRakutenAuthor=萩尾望都; isbn=9784091788115.
mapping-6765154d7b400ee3e51e,mangataisho-2010-150,candidate-f5f0ee0b0ff16bc146e0,work-f5f0ee0b0ff16bc146e0,included,ばらかもん,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2010.html,2010,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2010.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/6101957/; normalizedTitle=ばらかもん; matchedRakutenAuthor=ヨシノサツキ; isbn=9784757526167.
mapping-3ebc28d39c45aee88a0c,mangataisho-2011-104,candidate-f5f0ee0b0ff16bc146e0,work-f5f0ee0b0ff16bc146e0,duplicate,ばらかもん,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2011.html,2011,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2011.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/6101957/; normalizedTitle=ばらかもん; matchedRakutenAuthor=ヨシノサツキ; isbn=9784757526167.
mapping-81803dd3d2efb5152746,mangataisho-2014-116,candidate-f5f0ee0b0ff16bc146e0,work-f5f0ee0b0ff16bc146e0,duplicate,ばらかもん,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2014.html,2014,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2014.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/6101957/; normalizedTitle=ばらかもん; matchedRakutenAuthor=ヨシノサツキ; isbn=9784757526167.
mapping-9dee10f9036afd2d04b0,nippan-bookseller-recommendations-2010-015,candidate-f5f0ee0b0ff16bc146e0,work-f5f0ee0b0ff16bc146e0,duplicate,ばらかもん,1,日本出版販売「全国書店員が選んだおすすめコミック」 official selection + Rakuten Books exact product match,https://hon-hikidashi.jp/event/104773/,2010,2026-08-22,sourceOfficialUrl=https://hon-hikidashi.jp/event/104773/; rakutenProductUrl=https://books.rakuten.co.jp/rb/6101957/; normalizedTitle=ばらかもん; matchedRakutenAuthor=ヨシノサツキ; isbn=9784757526167.
mapping-81588252f2a563ee93d2,nippan-bookseller-recommendations-2011-007,candidate-f5f0ee0b0ff16bc146e0,work-f5f0ee0b0ff16bc146e0,duplicate,ばらかもん,1,日本出版販売「全国書店員が選んだおすすめコミック」 official selection + Rakuten Books exact product match,https://hon-hikidashi.jp/event/105000/,2011,2026-08-22,sourceOfficialUrl=https://hon-hikidashi.jp/event/105000/; rakutenProductUrl=https://books.rakuten.co.jp/rb/6101957/; normalizedTitle=ばらかもん; matchedRakutenAuthor=ヨシノサツキ; isbn=9784757526167.
mapping-79fd0b2556e136e4fd6a,nippan-bookseller-recommendations-2012-015,candidate-f5f0ee0b0ff16bc146e0,work-f5f0ee0b0ff16bc146e0,duplicate,ばらかもん,1,日本出版販売「全国書店員が選んだおすすめコミック」 official selection + Rakuten Books exact product match,https://hon-hikidashi.jp/event/105008/,2012,2026-08-22,sourceOfficialUrl=https://hon-hikidashi.jp/event/105008/; rakutenProductUrl=https://books.rakuten.co.jp/rb/6101957/; normalizedTitle=ばらかもん; matchedRakutenAuthor=ヨシノサツキ; isbn=9784757526167.
