position,workId,canonicalTitle,genres,themes,progression,problemSolving,strategy,pacing,mysteryReveal,worldBuilding,characterArcWeight,relationshipStructure,comedy,darkness,mentalStress,romance,emotionalWarmth,factorConfidence,evidenceName,evidenceUrl,evidencePublishedAt,retrievedAt,japaneseEvidenceUrls,koreanEvidenceUrls,koreanQueries,notes
40,work-d761683b3f1f71c8f6cd,盗賊の水さし,fantasy,adventure:2:0.90;exploration:2:0.88,unknown,2,2,4,2,4,2,4,unknown,2,2,unknown,2,0.84,Rakuten Books representative volume 1 product — 盗賊の水さし,https://books.rakuten.co.jp/rb/4326306/,2008,2026-08-26,https://booklive.jp/review/list/title_id/311352/vol_no/001;https://castleslove.hatenablog.com/entry/%E5%B2%B8%E8%BE%BA%E3%81%AE%E5%94%84%E3%82%B7%E3%83%AA%E3%83%BC%E3%82%BA%EF%BC%91%EF%BD%9E%EF%BC%93_%E5%B2%B8%E8%BE%BA%E3%81%8B%E3%82%89%E7%9B%97%E8%B3%8A%E3%81%BE%E3%81%A7,,도적의 물병 만화 리뷰 1권;도적의 물병 리뷰;도조쿠노 미즈사시 후기,초반 1~3권 관찰: 공식 Rakuten Books 상품은 1권 판본과 작품을 확인한다. 일본 BookLive 1권 개요(https://booklive.jp/review/list/title_id/311352/vol_no/001)는 도둑이 결혼식 물병을 훔치고 마르지 않는 마법의 물병을 둘러싼 동양 판타지를 설명한다. 독립 블로그의 1~3장 리뷰(https://castleslove.hatenablog.com/entry/%E5%B2%B8%E8%BE%BA%E3%81%AE%E5%94%84%E3%82%B7%E3%83%AA%E3%83%BC%E3%82%BA%EF%BC%91%EF%BD%9E%EF%BC%93_%E5%B2%B8%E8%BE%BA%E3%81%8B%E3%82%89%E7%9B%97%E8%B3%8A%E3%81%BE%E3%81%A7)는 물병을 훔친 삼식 일행이 공격을 피해 도주하고 사막으로 이동하며 물병의 마법과 인물 연결을 탐색한다고 기록하고 저자는 ほっこり한 정서를 언급한다. 절도·공격·도주와 물병 사용은 problemSolving=2 및 strategy=2를 지지하고 공격에서 도주로 이어지는 속도는 pacing=4를 지지한다. 물병의 비밀과 인물 연결을 따라가는 관찰은 mysteryReveal=2를 지지하고 동양 세계·사막·귀인·마법 물병 규칙은 worldBuilding=4를 지지한다. 도적과 동료의 상호작용은 relationshipStructure=4를 지지하고 납치·칼부림·죽음 위험은 darkness=2 및 mentalStress=2를 지지한다. 도적 일행의 역할과 반응 변화는 characterArcWeight=2를 지지한다. 블로그의 ほっこり 정서는 emotionalWarmth=2를 지지한다. 한국어 제목 검색(도적의 물병 만화 리뷰 1권;도적의 물병 리뷰;도조쿠노 미즈사시 후기)에서 직접 초반 본문 URL은 없었다. Art는 optional이라 분석하지 않았다.
41,work-d79c4cf78238d9131063,プリティ・マニア,comedy;romance,school:1:0.82,2,2,unknown,4,unknown,2,2,4,4,2,2,4,2,0.84,Rakuten Books representative volume 1 product — プリティ・マニア,https://books.rakuten.co.jp/rb/5925640/,2010,2026-08-26,https://www.cmoa.jp/title/15971/,,프리티 마니아 만화 리뷰 1권;프리티 마니아 리뷰;프리티마니아 1권 후기,초반 1~3권 관찰: 공식 Rakuten Books 상품은 1권 판본과 작품을 확인한다. 일본 Cmoa 직접 작품·리뷰(https://www.cmoa.jp/title/15971/)는 대학생 미야코가 반짝이는 캠퍼스 생활을 꿈꾸지만 오타쿠 남자와 만나 오타쿠 세계에 빠지는 1권 완결 러브코미디라고 설명하고恋愛·ギャグ・コメディ 태그와 독자 평을 제공한다. 오타쿠 세계에 들어가 관계를 조정하는 변화는 progression=2 및 problemSolving=2를 지지한다. 대학생의 만남에서 오타쿠 세계로 빠르게 전환되는 전개는 pacing=4를 지지하고 대학 캠퍼스와 오타쿠 문화라는 기능적 배경은 worldBuilding=2를 지지한다. 주인공의 취향 변화와 남녀 주인공의 관계는 characterArcWeight=2 및 relationshipStructure=4를 지지한다. 직접 리뷰가 말한 왕도 러브코미디와 갭 개그는 comedy=4 및 romance=4를 지지하고 가벼운 갈등은 darkness=2 및 mentalStress=2를 지지한다. 연애 관계의 설렘은 emotionalWarmth=2를 지지한다. 한국어 제목 검색(프리티 마니아 만화 리뷰 1권;프리티 마니아 리뷰;프리티마니아 1권 후기)은 수행했으나 초반 직접 본문 URL은 없었다. Art는 optional이라 분석하지 않았다.
42,work-d7c59e42d9feee1e28ba,私の百合はお仕事です！,comedy;romance,school:2:0.90;workplace:2:0.90,2,2,2,2,2,2,4,4,2,2,2,2,2,0.90,Rakuten Books representative volume 1 product — 私の百合はお仕事です！,https://books.rakuten.co.jp/rb/14944216/,2018-08-23,2026-08-26,https://squarewheel.jp/comic/schwestern-in-liebe/,,내 백합은 일이야 만화 리뷰 1권;내 백합은 일입니다 리뷰;와타시노 유리와 오시고토데스 리뷰,초반 1~3권 관찰: 공식 Rakuten Books 상품은 1권 판본과 작품을 확인한다. 일본 독립 리뷰(https://squarewheel.jp/comic/schwestern-in-liebe/)는 히메가 사랑받는 겉모습을 연기하다 리베 여학원 콘셉트 카페의 점원이 되고 점원끼리 자매 역할을 한다고 설명하며 1권에서는 미즈키와의 외면·내면 충돌과 카노코의 일방적 집착을 다룬다. 카페 점원 역할을 맡아 적응하는 흐름은 progression=2 및 problemSolving=2를 지지하고 겉모습 연기와 업무 수행은 strategy=2를 지지한다. 1권의 갈등이 단계적으로 이어지는 일반적인 변화는 pacing=2를 지지하고 자매 역할 규칙과 콘셉트 카페 설정은 worldBuilding=2를 지지한다. 겉모습과 속마음의 비밀은 mysteryReveal=2를 지지한다. 여러 점원과 자매 관계는 characterArcWeight=4 및 relationshipStructure=4를 지지하고 역할극 속 가벼운 말장난은 comedy=2를 지지한다. 집착과 감정 충돌은 darkness=2 및 mentalStress=2를 지지하며 여성 간 호감과 카페 관계는 romance=2 및 emotionalWarmth=2를 지지한다. 한국어 제목 검색(내 백합은 일이야 만화 리뷰 1권;내 백합은 일입니다 리뷰;와타시노 유리와 오시고토데스 리뷰)은 수행했으나 초반 직접 한국어 본문 URL은 없었다. Art는 optional이라 분석하지 않았다.
43,work-d7dad5b0bc4de926cc16,ラブ・バレット,fantasy;comedy;romance,combat:2:0.90;reincarnation:2:0.90,2,2,2,4,unknown,4,2,4,4,2,2,4,2,0.90,Rakuten Books representative volume 1 product — ラブ・バレット,https://books.rakuten.co.jp/rb/17896443/,2025-09-18,2026-08-26,https://aqm.hatenablog.jp/entry/2024/08/11/000100,,러브 불릿 만화 리뷰 1권;러브 바렛 리뷰;러브바렛 1권 후기,초반 1~3권 관찰: 공식 Rakuten Books 상품은 1권 판본과 작품을 확인한다. 일본 독립 1권 평론(https://aqm.hatenablog.jp/entry/2024/08/11/000100)은 사고로 죽은 여고생 히나가 큐피드로 환생해 사람들의 만남을 지켜보고 하트 탄환으로 사랑을 만들어 주는 1권이라고 명시한다. 사고사 뒤 큐피드 역할을 맡고 인간으로 돌아갈 덕을 쌓는 흐름은 progression=2 및 problemSolving=2를 지지한다. 큐피드의 여러 규칙과 복수 큐피드의 총격전은 strategy=2 및 worldBuilding=4를 지지하고 사고사·환생·총격전이 빠르게 이어지는 구성은 pacing=4를 지지한다. 히나의 역할 변화는 characterArcWeight=2를 지지하고 복수 큐피드와 커플 의견 충돌은 relationshipStructure=4를 지지한다. 평론의 러브코미디·백합코미디 언급은 comedy=4 및 romance=4를 지지한다. 사고사와 총격전은 darkness=2 및 mentalStress=2를 지지하며 연을 맺는 목적의 정서는 emotionalWarmth=2를 지지한다. 한국어 제목 검색(러브 불릿 만화 리뷰 1권;러브 바렛 리뷰;러브바렛 1권 후기)은 수행했으나 초반 직접 한국어 본문 URL은 없었다. Art는 optional이라 분석하지 않았다.
44,work-d810f69bbd8b1cf60c63,誰も寝てはならぬ,comedy;sliceOfLife;romance,workplace:2:0.92,0,unknown,unknown,2,0,2,2,4,4,0,2,2,4,0.84,Rakuten Books representative volume 1 product — 誰も寝てはならぬ,https://books.rakuten.co.jp/rb/1667049/,2008,2026-08-26,https://www.cmoa.jp/title/0000074163/,,아무도 잠들어서는 안 된다 만화 리뷰 1권;아무도 잠들어서는 안 된다 리뷰;다레모 네테와 나라누 후기,초반 1~3권 관찰: 공식 Rakuten Books 상품은 1권 판본과 작품을 확인한다. 일본 Cmoa 1권 직접 리뷰(https://www.cmoa.jp/title/0000074163/)는 도쿄의 디자인 사무소를 무대로 하르키와 고로의 일상을 유머러스하게 그리며 오사카 사투리로 가볍고 빠르게 진행된다고 설명한다. 장기 성장 목표가 없는 에세이풍 직장 일상이라는 관찰은 progression=0을 지지하고 짧은 일상 에피소드의 템포는 pacing=2를 지지한다. 디자인 사무소와 오피스 테라 구성은 worldBuilding=2를 지지하며 미스터리 없이 일상과 농담을 반복하는 형식은 mysteryReveal=0을 지지한다. 두 주인공과 동료들의 생활 변화는 characterArcWeight=2 및 relationshipStructure=4를 지지한다. 직접 리뷰의 자유 개그와 漫才 같은 독후감은 comedy=4를 지지하고 癒やされる·ほのぼの 정서는 darkness=0 및 emotionalWarmth=4를 지지한다. 서툰 연애와 생활의 답답함은 mentalStress=2 및 romance=2를 지지한다. 한국어 제목 검색(아무도 잠들어서는 안 된다 만화 리뷰 1권;아무도 잠들어서는 안 된다 리뷰;다레모 네테와 나라누 후기)은 수행했으나 초반 직접 한국어 본문 URL은 없었다. Art는 optional이라 분석하지 않았다.
45,work-d818cf2deb73c04c7ef6,茶柱倶楽部,sliceOfLife;comedy,exploration:2:0.88,2,2,2,2,2,4,4,4,2,0,2,unknown,4,0.90,Rakuten Books representative volume 1 product — 茶柱倶楽部,https://books.rakuten.co.jp/rb/6737367/,2015,2026-08-26,https://note.com/shiraume/n/n634a045d79ba;https://booklive.jp/review/list/title_id/254408/vol_no/001,,찻기둥 클럽 만화 리뷰 1권;차바시라 쿠라부 리뷰;찻기둥 클럽 1권 후기,초반 1~3권 관찰: 공식 Rakuten Books 상품은 1권 판본과 작품을 확인한다. 일본 note 1권 독립 메모(https://note.com/shiraume/n/n634a045d79ba)는 시즈오카 차원 딸 스즈가 이동 찻집 트럭을 마련해 은인을 찾고 첫 세 편에서 차와 사람의 고민을 연결한다고 설명한다. BookLive 1권 독자 리뷰(https://booklive.jp/review/list/title_id/254408/vol_no/001)는 산지·추출법·온도 차이를 배우고 여러 장소에서 차로 상황을 좋게 만든다고 말한다. 이동 찻집을 시작하고 은인을 찾아가는 흐름은 progression=2 및 strategy=2를 지지하고 손님 고민을 차와 대화로 해결하는 방식은 problemSolving=2를 지지한다. 은인을 찾는 연속 질문과 첫 세 편의 손님 사연 연결은 mysteryReveal=2를 지지한다. 차와 사람을 만나는 장소가 바뀌는 1권 구성은 pacing=2를 지지하고 일본차 산지·추출법·대접 규칙은 worldBuilding=4를 지지한다. 스즈의 여정과 만남은 characterArcWeight=4 및 relationshipStructure=4를 지지하고 가벼운 대화와 유머는 comedy=2를 지지한다. 독자들의 ほんわり·安心 평가는 darkness=0 및 emotionalWarmth=4를 지지하며 손님들의 진학·가족 고민은 mentalStress=2를 지지한다. 한국어 제목 검색(찻기둥 클럽 만화 리뷰 1권;차바시라 쿠라부 리뷰;찻기둥 클럽 1권 후기)은 수행했으나 초반 직접 한국어 본문 URL은 없었다. Art는 optional이라 분석하지 않았다.
46,work-d8bc7dc769d8e77adc27,ちーちゃんはちょっと足りない,sliceOfLife;comedy,school:2:0.92,4,2,unknown,4,unknown,2,4,4,2,4,4,unknown,2,0.92,Rakuten Books representative volume 1 product — ちーちゃんはちょっと足りない,https://books.rakuten.co.jp/rb/12724747/,2015,2026-08-26,https://ameblo.jp/kantarousibata/entry-12234789197.html,,치짱은 조금 부족해 만화 리뷰 1권;치짱와 춋토 타리나이 리뷰;치짱은 조금 부족해 1권 후기,초반 1~3권 관찰: 공식 Rakuten Books 상품은 1권 판본과 작품을 확인한다. 일본 독립 리뷰(https://ameblo.jp/kantarousibata/entry-12234789197.html)는 중학교 2학년 치짱이 주변의 벽과 사람을 만나며 성장하고 친구 나츠가 열등감과 부끄러움을 마주한다고 설명하며 1권 안에서 두 인물의 변화가 끝난다고 명시한다. 치짱의 자백과 나츠의 실종 추적 및 재회는 progression=4 및 problemSolving=2를 지지한다. 초반 개그에서 후반의 진흙투성이 전개로 급격히 이동하고 한 권 안에 다양한 감정이 압축된 구성은 pacing=4를 지지한다. 중학생의 일상과 농구부 사건이라는 배경은 worldBuilding=2를 지지한다. 두 친구의 성장과 의존 관계는 characterArcWeight=4 및 relationshipStructure=4를 지지하고 초반의 츳코미 개그는 comedy=2를 지지한다. 중학생의 드로도로나 전개와 절도 사건은 darkness=4를 지지하며 나츠의 열등감·수치심은 mentalStress=4를 지지한다. 주변의 친절과 재회는 emotionalWarmth=2를 지지한다. 한국어 제목 검색(치짱은 조금 부족해 만화 리뷰 1권;치짱와 춋토 타리나이 리뷰;치짱은 조금 부족해 1권 후기)은 수행했으나 초반 직접 한국어 본문 URL은 없었다. Art는 optional이라 분석하지 않았다.
47,work-d8c9332f72cbd7ef328f,とつくにの少女,fantasy,adventure:2:0.90;survival:2:0.88,2,2,2,2,4,4,4,4,unknown,4,2,unknown,4,0.90,Rakuten Books representative volume 1 product — とつくにの少女,https://books.rakuten.co.jp/rb/13770379/,2017-08-23,2026-08-26,https://www.manga-happy.com/totsukuni-1/;https://booklive.jp/review/list/title_id/363430/vol_no/001?spoiler=1,,타국의 소녀 만화 리뷰 1권;타국의 소녀 리뷰;토츠쿠니노 쇼조 1권 후기,초반 1~3권 관찰: 공식 Rakuten Books 상품은 1권 판본과 작품을 확인한다. 일본어 1권 직접 리뷰(https://www.manga-happy.com/totsukuni-1/)와 BookLive 1권 리뷰(https://booklive.jp/review/list/title_id/363430/vol_no/001?spoiler=1)는 인간이 사는 안과 저주받은 이형이 사는 밖으로 나뉜 세계에서 시이바와 선생이 함께 살며 접촉 금지 규칙과 숲의 만남을 다룬다고 설명한다. 선생의 보호 규칙과 시이바의 행동은 progression=2 및 problemSolving=2 및 strategy=2를 지지하고 느린 동화풍 전개는 pacing=2를 지지한다. 선생의 정체와 시이바가 저주받지 않은 이유를 묻는 구조는 mysteryReveal=4를 지지하고 안·밖의 분단과 저주 규칙은 worldBuilding=4를 지지한다. 시이바와 선생의 유대와 감정 변화는 characterArcWeight=4 및 relationshipStructure=4를 지지한다. 저주와 분리된 세계의 위협은 darkness=4 및 mentalStress=2를 지지하고 서로를 돌보는 생활은 emotionalWarmth=4를 지지한다. 한국어 제목 검색(타국의 소녀 만화 리뷰 1권;타국의 소녀 리뷰;토츠쿠니노 쇼조 1권 후기)은 수행했으나 초반 직접 한국어 본문 URL은 없었다. Art는 optional이라 분석하지 않았다.
48,work-d8f17d7482c8640c1acf,デンキ街の本屋さん,comedy;romance;sliceOfLife,workplace:2:0.92,2,2,2,4,unknown,2,2,4,4,unknown,2,2,4,0.90,Rakuten Books representative volume 1 product — デンキ街の本屋さん,https://books.rakuten.co.jp/rb/12764481/,2014,2026-08-26,https://ameblo.jp/mi2mo10/entry-11091340778.html;https://www.cmoa.jp/title/84507/,,전기 거리의 서점 만화 리뷰 1권;덴키가이노 혼야상 리뷰;전기 거리의 서점 1권 후기,초반 1~3권 관찰: 공식 Rakuten Books 상품은 1권 판본과 작품을 확인한다. 일본 1권 독립 감상(https://ameblo.jp/mi2mo10/entry-11091340778.html)은 우마노호네라는 만화 전문점에서 우미오가 아르바이트를 시작하고 개성 강한 직원들의 바쁜 일상과 동인지 마감 에피소드에 휘말린다고 설명한다. Cmoa 직접 리뷰(https://www.cmoa.jp/title/84507/)도 전문서점의 여러 직원과 러브코미디를 확인한다. 아르바이트 시작과 동인지 마감 지원은 progression=2 및 problemSolving=2 및 strategy=2를 지지하고 마감·작업 에피소드가 빠르게 이어지는 전개는 pacing=4를 지지한다. 전문서점과 동인지 판매라는 업무 배경은 worldBuilding=2를 지지한다. 신입 우미오와 직원들의 성장 및 다중 관계는 characterArcWeight=2 및 relationshipStructure=4를 지지한다. 직접 감상의 코미디 중심 묘사는 comedy=4를 지지하고 업무 긴장은 mentalStress=2를 지지한다. Cmoa의 러브코미디와 커플 평가는 romance=2 및 emotionalWarmth=4를 지지한다. 한국어 제목 검색(전기 거리의 서점 만화 리뷰 1권;덴키가이노 혼야상 리뷰;전기 거리의 서점 1권 후기)은 수행했으나 초반 직접 한국어 본문 URL은 없었다. Art는 optional이라 분석하지 않았다.
49,work-d91387c34bf6bc97481f,菱川さんと猫,fantasy;comedy;sliceOfLife,workplace:1:0.82,2,unknown,unknown,2,2,4,2,4,2,2,2,unknown,4,0.86,Rakuten Books representative volume 1 product — 菱川さんと猫,https://books.rakuten.co.jp/rb/6707504/,2011,2026-08-26,https://www.asahi-net.or.jp/~wf9r-tngc/hisikawasan.html;https://note.com/miyabichito227/n/nc7df6b836eae?magazine_key=m8678408f5abe,,히시카와 씨와 고양이 만화 리뷰 1권;히시카와상과 고양이 리뷰;히시카와상토 네코 후기,초반 1~3권 관찰: 공식 Rakuten Books 상품은 1권 판본과 작품을 확인한다. 일본 독립 서평(https://www.asahi-net.or.jp/~wf9r-tngc/hisikawasan.html)은 회사에 나타난 변신 고양이 게바라와 백탕자의 만남을 중심으로 세 편의 단편이 현실과 이계를 잇고 비밀과 재회의 이야기를 풀어 간다고 설명한다. Note 직접 감상(https://note.com/miyabichito227/n/nc7df6b836eae?magazine_key=m8678408f5abe)은 게바라 고양이의 변신과 귀여움을 구체적으로 언급한다. 단편들이 만남과 비밀 공개를 거치며 이어지는 흐름은 progression=2 및 mysteryReveal=2를 지지하고 세 편 단편의 일반적인 호흡은 pacing=2를 지지한다. 회사와 인간·요괴가 겹치는 현실·이계 규칙은 worldBuilding=4를 지지한다. 백탕자와 게바라 및 주변 인물의 유대는 relationshipStructure=4 및 characterArcWeight=2를 지지한다. 독립 서평의 판타지적·코믹한 묘사는 comedy=2를 지지하고 눈과 상실을 다루는 씁쓸함은 darkness=2 및 mentalStress=2를 지지한다. 서로를 생각하는 관계의 따뜻함은 emotionalWarmth=4를 지지한다. 한국어 제목 검색(히시카와 씨와 고양이 만화 리뷰 1권;히시카와상과 고양이 리뷰;히시카와상토 네코 후기)은 수행했으나 초반 직접 한국어 본문 URL은 없었다. Art는 optional이라 분석하지 않았다.
50,work-d9a098f6f282e841faf9,THE BAND,sliceOfLife;comedy,school:2:0.92,4,2,2,4,unknown,2,4,4,2,4,4,unknown,4,0.90,Rakuten Books representative volume 1 product — THE BAND,https://books.rakuten.co.jp/rb/18133969/,2026,2026-08-26,https://note.com/tigerboy/n/n8e5fbbdacef6;https://books.apple.com/jp/book/the-band-1/id6744168047,,더 밴드 만화 리뷰 1권;더 밴드 리뷰;더밴드 1권 후기,초반 1~3권 관찰: 공식 Rakuten Books 상품은 1권 판본과 작품을 확인한다. 일본 note 1권 직접 감상(https://note.com/tigerboy/n/n8e5fbbdacef6)은 친구와 라이브를 계기로 기타를 시작한 소년이 이지메를 겪으면서도 밴드를 만들고 첫 라이브와 멤버 실종을 맞는다고 구체적으로 기록한다. Apple Books 일본 1권 페이지(https://books.apple.com/jp/book/the-band-1/id6744168047)는 어머니와 라이브를 본 뒤 기타와 친구를 만나 밴드에 빠져드는 성장담과 군상극·개그·감정적 드라마를 공식적으로 설명한다. 기타를 시작하고 밴드를 결성해 첫 라이브에 도전하는 반복적 성취는 progression=4 및 problemSolving=2 및 strategy=2를 지지한다. 어린 시절에서 중학교 밴드 활동과 실종 사건으로 빠르게 이동하는 전개는 pacing=4를 지지하고 학교·밴드 활동의 기능적 배경은 worldBuilding=2를 지지한다. 친구와 멤버들의 성장 및 군상극은 characterArcWeight=4 및 relationshipStructure=4를 지지한다. 개그를 섞은 음악 청춘극은 comedy=2를 지지하고 이지메와 멤버 실종은 darkness=4 및 mentalStress=4를 지지한다. 음악을 함께 만드는 우정의 온기는 emotionalWarmth=4를 지지한다. 한국어 제목 검색(더 밴드 만화 리뷰 1권;더 밴드 리뷰;더밴드 1권 후기)은 수행했으나 초반 직접 한국어 본문 URL은 없었다. Art는 optional이라 분석하지 않았다.
